id,listing_type,title,property_name,project,location,price,price_per_sqft,area,area_unit,area_type,bhk,bathrooms,possession,highlights,nearby,description,builder,posted_by,image,url,configurations,source_page
V91515810,PROPERTY,"3 BHK Flat in Sector 9 Vashi, Navi Mumbai","3 BHK Flat in Sector 9 Vashi, Navi Mumbai",Bayview,"Sector 9 Vashi, Navi Mumbai",₹4.4 Cr,"₹46,315 /sqft",950 sqft,(88 sqm),Carpet Area,3 BHK,3,Under Construction,5th out of 25 Floors | Overlooking Park,,"This 950 sqft, east-Facing 3 bhk apartment in a high-Rise on the 5th floor of a 25-Story building offers vitrified flooring and park views. Under construction and available from december 2027, it features 3 bedrooms and bathrooms. Located in bayara area, sector 9 vashi, navi mumbai, residents enjoy proximity to inorbit mall, ikea, and multiple religious sites.",Owner,2mo ago,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-sector-9-vashi-navi-mumbai-950-sqft-spid-V91515810,,1
X92739622,PROPERTY,"2 BHK Flat in Sector 12 Vashi, Navi Mumbai","2 BHK Flat in Sector 12 Vashi, Navi Mumbai",Chitrang Chs,"Sector 12 Vashi, Navi Mumbai",₹1.9 Cr,"₹22,352 /sqft",850 sqft,(79 sqm),Carpet Area,2 BHK,2,Ready To Move,GF out of 4 Floors,,"The property is very centrally located. Has schools, colleges and hospital in the proximity. Has a beautiful garden at the end of the road. The flat has a large verandah, perfect for gatherings.",Owner,1w ago,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-sector-12-vashi-navi-mumbai-850-sqft-spid-X92739622,,1
P93088330,PROPERTY,"2 BHK Flat in Sector 9 Vashi, Navi Mumbai","2 BHK Flat in Sector 9 Vashi, Navi Mumbai",JN 4 Society,"Sector 9 Vashi, Navi Mumbai",₹2.98 Cr,"₹39,733 /sqft",750 sqft,(70 sqm),Carpet Area,2 BHK,2,Ready To Move,3rd out of 3 Floors,,"Constructed on a carpet area of 1110 sq.Ft., the flat comprises 2 bedroom(s), 2 bathrooms and 1 balcony. The residential building has 3 floors in total and the flat for sale is located on the top floor. This is a ready to move project and the property is 10+ years old.",Owner,1w ago,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-jn-4-society-sector-9-vashi-navi-mumbai-750-sqft-spid-P93088330,,1
446663,PROJECT,Mega 75 West,Mega 75 West,,"Sector 10A Vashi, Navi Mumbai",₹2.65 - 2.75 Cr,,,,,2 BHK,,,,,"Beautiful 2 BHK apartments in Sector 10A Vashi, are now available in Mega 75 West housing project. Mega 75 West is a RERA- registered society and P51700080395 is the RERA registration number. Prices of apartments in this project, vary between Rs. 2.65 - 2.75 Cr. Apartments in Mega 75 West have CARPET area ranging between 664 - 689 sqft",,,,https://www.99acres.com/mega-75-west-sector-10a-vashi-navi-mumbai-npxid-r446663,2 BHK Apartment: ₹2.65 - 2.75 Cr,1
457213,PROJECT,Haware Intelligentia Centroid,Haware Intelligentia Centroid,,"Vashi, Navi Mumbai",₹1.9 - 2.63 Cr | ₹2.89 - 3.54 Cr,,,,,3 BHK,,,,Palm Beach Galleria Mall | Goldcrest High School,"Haware Intelligentia Centroid society now offers elegantly built 2,3 BHK apartments in Vashi. Apartment prices in this housing society vary in the range of Rs. 1.9 - 3.54 Cr. Haware Intelligentia Centroid is a RERA- registered society and PR1330002501547 is the RERA registration number. Here units have different sizes, mostly in range of 558 - 1,039 sqft CARPET area",Haware Properties,,,https://www.99acres.com/haware-intelligentia-centroid-vashi-navi-mumbai-npxid-r457213,2 BHK Apartment: ₹1.9 - 2.63 Cr | 3 BHK Apartment: ₹2.89 - 3.54 Cr,1
425739,PROJECT,EV 9 Square,EV 9 Square,,"Vashi, Navi Mumbai",₹2.92 - 3.67 Cr,,,,,3 BHK,,,,Rajiv Gandhi College Vashi | Fortis Hiranandani Hospital,"EV 9 Square, one of the known housing societes in Navi Mumbai, brings classic yet modern 3 BHK apartments in Vashi. EV 9 Square has apartments in multiple configurations, in range of 720 - 903 sqft. Apartment prices in this housing society vary in the range of Rs. 2.92 - 3.67 Cr. EV 9 Square 's RERA registration number is P51700055650",EV Group,,,https://www.99acres.com/ev-9-square-vashi-navi-mumbai-npxid-r425739,3 BHK Apartment: ₹2.92 - 3.67 Cr,1
418468,PROJECT,Downtown Avenue,Downtown Avenue,,"Vashi, Navi Mumbai",₹6.01 - 6.18 Cr | ₹6.14 - 10.55 Cr,,,,,4 BHK,,,,Ryan Christian School | Karmaveer Bhaurao Patil College,"Choose your dream home from the wide variety of 3,4 BHK apartments in Vashi, available for sale in Downtown Avenue. Apartment prices in this housing society vary in the range of Rs. 6.01 - 10.55 Cr. Downtown Avenue 's RERA registration number is P51700053275. Here units have different sizes, mostly in range of 1,582 - 2,777 sqft CARPET area",Gami Group and Satyam Realty,,,https://www.99acres.com/downtown-avenue-vashi-navi-mumbai-npxid-r418468,3 BHK Apartment: ₹6.01 - 6.18 Cr | 4 BHK Apartment: ₹6.14 - 10.55 Cr,1
C92666498,PROPERTY,"2 BHK Flat in Sector 26 Vashi, Navi Mumbai","2 BHK Flat in Sector 26 Vashi, Navi Mumbai",satyam,"Sector 26 Vashi, Navi Mumbai",₹1.5 Cr,"₹15,000 /sqft","1,000 sqft",(93 sqm),Built-up Area,2 BHK,2,Ready To Move,5th out of 7 Floors | 1 Open Parking,,"Property type: Pure residential building with a structure of stilt + 7 floors.Total units: A boutique development featuring 28 units within a single tower.Configurations: Exclusively offers 2 bhk apartments.Apartment sizes: Units range between 970 sq. Ft. And 1,150 sq. Ft..Vastu compliance: Meticulously planned to ensure vastu-Compliant living spaces.Key amenities & featuresbuilding highlights:...",HRV Estates,,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-sector-26-vasi-navi-mumbai-1000-sqft-spid-C92666498,,1
V64456844,PROPERTY,"3 Bedroom House in Vashi, Navi Mumbai","3 Bedroom House in Vashi, Navi Mumbai","Vashi, Navi Mumbai","Vashi, Navi Mumbai",₹1.7 Cr,"₹14,718 /sqft","1,155 sqft",(107 sqm),Built-up Area,3 BHK,3,Ready To Move,,,"3 bath, unfurnished, 2nd floor (Of 2), at vashi location navi mumbai",Owner,4mo ago,,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-vashi-navi-mumbai-1155-sqft-spid-V64456844,,1
K92961022,PROPERTY,"3 BHK Flat in Sector-19E Vashi, Navi Mumbai","3 BHK Flat in Sector-19E Vashi, Navi Mumbai","Haware Intelligentia Centroid, Vashi, Navi Mumbai","Sector-19E Vashi, Navi Mumbai",₹2.76 Cr,"₹16,197 /sqft","1,704 sqft",(158 sqm),Built-up Area,3 BHK,3,Under Construction,21st out of 24 Floors | Vaastu Compliant,,"Haware intelligentia centroid premium living in the heart of vashi, navi mumbai Welcome to haware intelligentia centroid, a thoughtfully designed residential landmark in sector 19e, vashi, where modern architecture, intelligent planning, and an unbeatable location come together to create an exceptional lifestyle. Offering spacious 2, 3 & 4 bhk residences, this premium development is designed fo...",Irongate Properties LLP,Dealer,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-sector-19e-vashi-navi-mumbai-1704-sqft-spid-K92961022,,1
Z90687896,PROPERTY,"3 BHK Flat in Sector 14 Vashi, Navi Mumbai","3 BHK Flat in Sector 14 Vashi, Navi Mumbai",On Request,"Sector 14 Vashi, Navi Mumbai",₹3.05 Cr,"₹16,944 /sqft","1,800 sqft",(167 sqm),Built-up Area,3 BHK,3,Ready To Move,GF out of 5 Floors | Overlooking Main Road,,"The flat is facing the east direction. Constructed on a built up area of 1800 sq.Ft., the flat comprises 3 bedroom(s), 3 bathrooms and 2 balconies. The flat has a total of 5 floors and this property is situated on ground floor. An added advantage of this 10+ years old flat is that it is available for immediate possession as the project is already ready to move. The floor of this flat is beautif...",KushVin Consultants,Dealer,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-sector-14-vashi-navi-mumbai-1800-sqft-spid-Z90687896,,1
463210,PROJECT,Tulsi Heritage,Tulsi Heritage,,"Vashi, Navi Mumbai",₹3.41 - 3.79 Cr | ₹4.86 - 4.92 Cr,,,,,3 BHK,,,,Palm Beach Galleria Mall | Tilak College of Science,"Tulsi Heritage, one of the known housing societes in Navi Mumbai, brings classic yet modern 2,3 BHK apartments in Vashi. Apartment prices in this housing society vary in the range of Rs. 3.41 - 4.92 Cr. Here units have different sizes, mostly in range of 621 - 898 sqft CARPET area. Tulsi Heritage 's RERA registration number is PR1330002502652",Raj Group Badlapur,,,https://www.99acres.com/tulsi-heritage-vashi-navi-mumbai-npxid-r463210,2 BHK Apartment: ₹3.41 - 3.79 Cr | 3 BHK Apartment: ₹4.86 - 4.92 Cr,1
B93034084,PROPERTY,"1 BHK Flat in Sector 26 Vashi, Navi Mumbai","1 BHK Flat in Sector 26 Vashi, Navi Mumbai",Arihant Ansh,"Sector 26 Vashi, Navi Mumbai",₹1.17 Cr,"₹18,000 /sqft",650 sqft,(60 sqm),Built-up Area,1 BHK,1,Ready To Move,7th out of 7 Floors | Overlooking Main Road,,"This is a east-Facing property. Containing 1 bedroom(s), 1 bathroom and 1 balcony, this flat is spread over a built up area of 650 sq.Ft. The residential building has 7 floors in total and the flat for sale is located on the top floor. This is a ready to move project and the property is 1-5 years old. The flat comes well built with vitrified flooring options. This flat is located near close to ...",KRISHNA ENTERPRISES,,,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-arihant-ansh-sector-26-vasi-navi-mumbai-650-sqft-spid-B93034084,,1
K92003770,PROPERTY,"1 BHK Flat in Sector 26 Vashi, Navi Mumbai","1 BHK Flat in Sector 26 Vashi, Navi Mumbai",Satyam Ornate,"Sector 26 Vashi, Navi Mumbai",₹1.15 Cr,"₹16,428 /sqft",700 sqft,(65 sqm),Super Built-up Area,1 BHK,1,Ready To Move,3rd out of 7 Floors | East Facing,,"We are the proud owners of this 1 bhk apartment available in satyam ornate, sector 26 vashi, navi mumbai. This it is a and the unit is located on 3rd floor and has a super built-Up area of 700 sq.Ft. . It has 1 bathroom(s) and 3 balcony(s). The ownership is freehold type. Vastu complaint east west open,fully ventilation positive vibes, airy, full of lights, specious loby,good neighbour hood , c...",Owner,1mo ago,,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-satyam-ornate-sector-26-vasi-navi-mumbai-700-sqft-spid-K92003770,,1
426664,PROJECT,Progressive One,Progressive One,,"Vashi, Navi Mumbai",₹12 Cr,,,,,4 BHK,,,,New High School | AU University,"Check out 4 BHK apartments in Vashi, now available for sale at Progressive One. Apartments in this complex are available in price range of Rs. 12 Cr. The housing society is RERA-registered with P51700054296 registration number. Apartments in Progressive One have CARPET area ranging between 1,956 sqft",Progressive Group,,,https://www.99acres.com/progressive-one-vashi-navi-mumbai-npxid-r426664,4 BHK Apartment: ₹12 Cr,1
Z87337190,PROPERTY,"3 BHK Flat in Sector 30A Vashi, Navi Mumbai","3 BHK Flat in Sector 30A Vashi, Navi Mumbai",PUNIT PLAZA SECTOR 30A,"Sector 30A Vashi, Navi Mumbai",₹2 Cr,"₹15,564 /sqft","1,285 sqft",(119 sqm),Carpet Area,3 BHK,2,Ready To Move,1st out of 2 Floors | North Facing,,"Premium duplex 3 bhk property for sale vashi, navi mumbai We are pleased to present a spacious and well-Maintained duplex 3 bhk property in vashi, navi mumbai, perfectly suitable for both residential and commercial use. The property is located in a prime area, just 50 meters from sanpada railway station and 50 meters from the pune highway, offering excellent connectivity to mumbai and surroundi...",Owner,7mo ago,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-sector-30-a-vashi-navi-mumbai-1285-sqft-spid-Z87337190,,2
N91959660,PROPERTY,"1 BHK Flat in Sector 26 Vashi, Navi Mumbai","1 BHK Flat in Sector 26 Vashi, Navi Mumbai",Satyam Ornate,"Sector 26 Vashi, Navi Mumbai",₹1.15 Cr,"₹16,452 /sqft",699 sqft,(65 sqm),Super Built-up Area,1 BHK,1,Ready To Move,3rd out of 7 Floors | East Facing,,"This 10+ year old 1 bhk flat spans 699 sqft on the 3rd floor of a mid-Rise building in satyam ornate, sector 26 vashi, navi mumbai. Ready for immediate sale, it offers a practical layout with one bedroom and one bathroom. Enjoy proximity to ikea and multiple religious sites, blending convenience with community charm.",Owner,1mo ago,,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-satyam-ornate-sector-26-vasi-navi-mumbai-699-sqft-spid-N91959660,,2
K91739040,PROPERTY,"3 BHK Flat in Sector 26 Vashi, Navi Mumbai","3 BHK Flat in Sector 26 Vashi, Navi Mumbai",Satyam Valley,"Sector 26 Vashi, Navi Mumbai",₹3.15 Cr,"₹18,000 /sqft","1,750 sqft",(163 sqm),Built-up Area,3 BHK,3,Ready To Move,14th out of 16 Floors | Overlooking Park,,"Es Videos News Maps Shopping Books Flights Finance 9 sites Arihant sparsh is a luxurious residential project by arihant superstructures ltd., located in sector 26, vashi, navi mumbai. It offers spacious and well-Ventilated 1 bhk, 2 bhk, and 3 bhk apartments with a range of modern amenities. Project details & location The project is a single-Tower development with 31 units, spread over 1 acre of...",HRV Estates,,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-satyam-valley-sector-26-vasi-navi-mumbai-1750-sqft-spid-K91739040,,2
P93174568,PROPERTY,"1 BHK Flat in Sector 31 Vashi, Navi Mumbai","1 BHK Flat in Sector 31 Vashi, Navi Mumbai",Vighnar chs kerala house,"Sector 31 Vashi, Navi Mumbai",₹80 Lac,"₹17,777 /sqft",450 sqft,(42 sqm),Super Built-up Area,1 BHK,1,Ready To Move,2nd out of 4 Floors | Recently Renovated,,"Located on the 2nd floor of a 4-Story low-Rise building in sector 31 vashi, this 1 bhk flat offers 450 sqft of furnished space. Over 10 years old, it features marble flooring, a modular kitchen, false ceiling lighting, and central ac. Recently renovated and available immediately, its close to inorbit mall, temples, church, and sterling wockhardt hospital.",Owner,1w ago,,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-sector-31-vashi-navi-mumbai-450-sqft-spid-P93174568,,2
M92142588,PROPERTY,"3 BHK Flat in Vashi, Navi Mumbai","3 BHK Flat in Vashi, Navi Mumbai",Bhumiraj Iraisaa,"Vashi, Navi Mumbai",₹3.2 Cr,"₹17,777 /sqft","1,800 sqft",(167 sqm),Super Built-up Area,3 BHK,3,Ready To Move,6th out of 26 Floors | Overlooking Main Road,,"The flat is east-Facing. Constructed on a super built up area of 1800 sq.Ft., the flat comprises 3 bedroom(s), 3 bathrooms and 3 balconies. This flat lies on the 6th level of a 26 storey building. As the project is already ready to move, so you can easily move into this 10+ years old property. The well built spartex flooring enhances the aesthetic appeal of this flat. Bhumiraj iraisaa is design...",Best Estate Consultant,Dealer,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-bhumiraj-iraisaa-vashi-navi-mumbai-1800-sqft-spid-M92142588,,2
A92776050,PROPERTY,"2 BHK Flat in Sector 26 Vashi, Navi Mumbai","2 BHK Flat in Sector 26 Vashi, Navi Mumbai",Progressives Viva,"Sector 26 Vashi, Navi Mumbai",₹1.45 Cr,"₹13,809 /sqft","1,050 sqft",(98 sqm),Super Built-up Area,2 BHK,2,Ready To Move,5th out of 6 Floors | Overlooking Main Road,,This property is near by market and school,Om Sai Real Estate Consultants,Dealer,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-progressives-viva-sector-26-vasi-navi-mumbai-1050-sqft-spid-A92776050,,2
H93121562,PROPERTY,"2 BHK Flat in Sector 12 Vashi, Navi Mumbai","2 BHK Flat in Sector 12 Vashi, Navi Mumbai",Maithili Drumi Apartment,"Sector 12 Vashi, Navi Mumbai",₹1.5 Cr,"₹15,789 /sqft",950 sqft,(88 sqm),Built-up Area,2 BHK,2,Ready To Move,2nd out of 3 Floors | Overlooking Main Road,,"The flat is north-East-Facing. The floor plan additionally contains 2 bedroom(s), 2 bathrooms and 2 balconies. All in all, the flat is spread over a built up area of 950 sq.Ft. This flat is situated on the 2nd floor of this 3 floors tall residential building. This is a ready to move project and the property is 10+ years old. The vitrified flooring of this flat is beautifully designed and helps ...",VAISHNO REAL ESTATE,Dealer,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-maithili-drumi-apartment-sector-12-vashi-navi-mumbai-950-sqft-spid-H93121562,,2
H91246004,PROPERTY,"2 BHK Flat in Sector 26 Vashi, Navi Mumbai","2 BHK Flat in Sector 26 Vashi, Navi Mumbai",Satyam Valley,"Sector 26 Vashi, Navi Mumbai",₹1.55 Cr,"₹14,090 /sqft","1,100 sqft",(102 sqm),Built-up Area,2 BHK,2,Ready To Move,4th out of 7 Floors | 1 Covered Parking,,"Property type: Pure residential building with a structure of stilt + 7 floors.Total units: A boutique development featuring 28 units within a single tower.Configurations: Exclusively offers 2 bhk apartments.Apartment sizes: Units range between 970 sq. Ft. And 1,150 sq. Ft..Vastu compliance: Meticulously planned to ensure vastu-Compliant living spaces.Key amenities & featuresbuilding highlights:...",HRV Estates,,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-satyam-valley-sector-26-vasi-navi-mumbai-1100-sqft-spid-H91246004,,2
Q87954870,PROPERTY,"2 BHK Flat in Sector 9 Vashi, Navi Mumbai","2 BHK Flat in Sector 9 Vashi, Navi Mumbai",on request,"Sector 9 Vashi, Navi Mumbai",₹2.25 Cr,"₹15,517 /sqft","1,450 sqft",(135 sqm),Super Built-up Area,2 BHK,2,Ready To Move,7th out of 27 Floors | Overlooking Park,,"On request is one of navi mumbai's most sought after destination for apartments and this 2 bhk flat in sector 9 vashi is your opportunity to be a part of this community. This is a north-East-Facing property. The flat is over 1450 sq.Ft. Super built up area and comes with 2 bedroom(s), 2 bathrooms and 1 balcony. The residential building has 27 floors in total and the flat for sale is located on ...",Property finalizers,Dealer,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-sector-9-vashi-navi-mumbai-1450-sqft-r1-spid-Q87954870,,2
B86384144,PROPERTY,"2 BHK Flat in Sector 12 Vashi, Navi Mumbai","2 BHK Flat in Sector 12 Vashi, Navi Mumbai",Abhiruchi CHS,"Sector 12 Vashi, Navi Mumbai",₹1.5 Cr,"₹21,428 /sqft",700 sqft,(65 sqm),Carpet Area,2 BHK,2,Ready To Move,2nd out of 3 Floors | Overlooking Park,,"Situated in sector 12 vashi, navi mumbai, abhiruchi chs is a well planned society that offers a pleasant living experience to its residents. This 2 bhk flat in navi mumbai is your opportunity to be a part of this community. The flat is east-Facing. The flat occupies a carpet area of 700 sq.Ft. That consists of 2 bedrooms, 2 bathrooms and 3 balconies. The residential building has 7 floors in tot...",Laxmi Corporate Consultancy Pvt Ltd,,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-abhiruchi-chs-sector-12-vashi-navi-mumbai-700-sqft-r3-spid-B86384144,,2
W92849292,PROPERTY,"3 BHK Flat in Sector 15 Vashi, Navi Mumbai","3 BHK Flat in Sector 15 Vashi, Navi Mumbai",On request,"Sector 15 Vashi, Navi Mumbai",₹2.6 Cr,"₹18,571 /sqft","1,400 sqft",(130 sqm),Built-up Area,3 BHK,3,Ready To Move,3rd out of 4 Floors,,"The floor plan additionally contains 3 bedroom(s), 3 bathrooms . All in all, the flat is spread over a built up area of 1400 sq.Ft. The flat has a total of 4 floors and this property is situated on 3rd floor. This is a ready to move project and the property is 10+ years old. The beautifully designed vitrified flooring enhances the beauty of the flat. On request is designed very well to provide ...",Jacob Estate Consultant,Dealer,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-sector-15-vashi-navi-mumbai-1400-sqft-spid-W92849292,,2
F92862110,PROPERTY,"1 BHK Flat in Vashi, Navi Mumbai","1 BHK Flat in Vashi, Navi Mumbai",Gami Jade,"Vashi, Navi Mumbai",₹1.5 Cr,"₹16,666 /sqft",900 sqft,(84 sqm),Built-up Area,1 BHK,1,Ready To Move,15th out of 21 Floors | Overlooking Main Road,,"The flat is facing the east direction. The floor plan additionally contains 1 bedroom(s), 1 bathroom and 1 balcony. All in all, the flat is spread over a built up area of 900 sq.Ft. The flat has a total of 21 floors and this property is situated on 15th floor. An added advantage of this 1-5 years old flat is that it is available for immediate possession as the project is already ready to move. ...",KRISHNA ENTERPRISES,,,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-gami-jade-vashi-navi-mumbai-900-sqft-spid-F92862110,,2
